,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
1690,1690,ab45c114-6b29-4af5-ba6f-0a6a0c0a1668,D06,KONZ,KONZ,KONZ_041.mosquitoPoint.mos,7/26/16,7/26/16,N,actual,,KONZ.20160726.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T080341Z,RELEASE-2025
1716,1716,6aac8716-ba63-42c5-a25f-5f7ee4785a45,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_009.tickPlot.tck, KONZ_039.mosquitoPoint.mos",3/9/17,3/9/17,N,actual,,KONZ.20170309.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T034620Z,RELEASE-2025
1717,1717,2988e371-6d24-40cd-9b8f-bd65d7112695,D06,KONZ,KONZ,"KONZ_014.basePlot.all, KONZ_019.basePlot.all, KONZ_023.basePlot.all, KONZ_043.basePlot.all, KONZ_045.basePlot.all, KONZ_047.basePlot.all, KONZ_048.basePlot.all, KONZ_052.basePlot.all, KONZ_057.basePlot.all, KONZ_058.basePlot.all, KONZ_060.basePlot.all, KONZ_061.basePlot.all, KONZ_062.basePlot.all, KONZ_066.basePlot.all, KONZ_069.basePlot.all, KONZ_071.basePlot.all",3/10/17,3/10/17,N,actual,,KONZ.20170310.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T034620Z,RELEASE-2025
1718,1718,16639562-895d-409f-b737-81804003add8,D06,KONZ,KONZ,"KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all",3/16/17,3/16/17,N,actual,,KONZ.20170316.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T034620Z,RELEASE-2025
1719,1719,00edb99f-10fe-4e98-80f0-cc1d501f66b1,D06,KONZ,KONZ,"KONZ_015.basePlot.all, KONZ_036.mosquitoPoint.mos",3/17/17,3/17/17,N,actual,,KONZ.20170317.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T034620Z,RELEASE-2025
1720,1720,2c19fef1-0d96-4c54-80d2-6907a48f1951,D06,KONZ,KONZ,"KONZ_005.basePlot.all, KONZ_012.basePlot.all, KONZ_005.mammalGrid.mam, KONZ_033.mosquitoPoint.mos, KONZ_038.mosquitoPoint.mos",3/20/17,3/20/17,N,actual,,KONZ.20170320.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T034620Z,RELEASE-2025
1722,1722,fbe6c073-8e62-4f74-8435-9fe255567e28,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all",4/11/17,4/11/17,N,actual,,KONZ.20170411.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T141117Z,RELEASE-2025
1723,1723,c4c8d1fe-1d6c-4adf-9c07-db9f8eee91d3,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_006.basePlot.all, KONZ_018.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam, KONZ_006.mammalGrid.mam, KONZ_040.mosquitoPoint.mos",4/13/17,4/13/17,N,actual,,KONZ.20170413.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T141117Z,RELEASE-2025
1759,1759,d55f882f-6f4d-4d39-a170-b204cd8ca478,D06,KONZ,KONZ,KONZ_011.basePlot.all,3/1/18,3/1/18,N,actual,,KONZ.20180301.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1761,1761,3484b421-1ed4-4382-9bcd-7d3867e51d85,D06,KONZ,KONZ,"KONZ_005.basePlot.all, KONZ_005.mammalGrid.mam",3/9/18,3/9/18,N,actual,,KONZ.20180309.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1762,1762,791005b4-6028-4701-9145-75b5c401b9e2,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_009.tickPlot.tck, KONZ_038.mosquitoPoint.mos",3/12/18,3/12/18,N,actual,,KONZ.20180312.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1763,1763,59911ea6-1653-4199-b1d9-da8458e586d3,D06,KONZ,KONZ,"KONZ_015.basePlot.all, KONZ_034.mosquitoPoint.mos, KONZ_036.mosquitoPoint.mos, KONZ_037.mosquitoPoint.mos",3/13/18,3/13/18,N,actual,,KONZ.20180313.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1764,1764,e4712ecb-8ad0-4e09-a253-502969481f05,D06,KONZ,KONZ,"KONZ_006.basePlot.all, KONZ_006.mammalGrid.mam",3/14/18,3/14/18,N,actual,,KONZ.20180314.fire,NEON.DOC.003282vA,fire,fire-wildfire,,,,low,,,,,secondary,Wildfire on a watershed planned to be burned that year.,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1765,1765,9d34c03d-b44b-4349-a328-e13d6bde9947,D06,KONZ,KONZ,"SOILPL101152, SOILPL101154, SOILPL101159, SOILPL109679, SOILPL109733, TOWER101161, HUT109578, CFGLOC109787, AIRSHED",3/21/18,3/21/18,N,actual,,KONZ.20180321.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,unknown,Prescribed burning of the Konza Prairie K2A plot on which the NEON tower and soil plots are located was conducted on 21 March 2018.,jflavin@battelleecology.org,,20241118T111334Z,RELEASE-2025
1766,1766,cea1385b-0836-47be-8db6-90d28c82828e,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all",3/21/18,3/21/18,N,actual,,KONZ.20180321.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1767,1767,c498b598-f6d5-4f65-a7ce-4abaa0952374,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam",3/30/18,3/30/18,N,actual,,KONZ.20180330.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T111334Z,RELEASE-2025
1769,1769,cbb972c3-e63f-48a2-9a52-60a66ab6cd2b,D06,KONZ,KONZ,"KONZ_004.basePlot.all, KONZ_007.basePlot.all, KONZ_008.basePlot.all, KONZ_023.basePlot.all, KONZ_007.tickPlot.tck",4/17/18,4/17/18,N,actual,,KONZ.20180417.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T101704Z,RELEASE-2025
1770,1770,0b743ad4-6e98-4e1c-a7ce-97f5f075f5c8,D06,KONZ,KONZ,"KONZ_002.basePlot.all, KONZ_002.tickPlot.tck, KONZ_002.mammalGrid.mam",4/19/18,4/19/18,N,actual,,KONZ.20180419.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T101704Z,RELEASE-2025
1787,1787,472a27ed-c762-4a78-b263-8e94b5dcd3f2,D06,KONZ,KONZ,"KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all",8/1/18,8/1/18,N,actual,,KONZ.20180801.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T023254Z,RELEASE-2025
1806,1806,0e80ec60-4f62-4a0c-8bf5-8109ef9ac024,D06,KONZ,KONZ,"KONZ_001.basePlot.all,KONZ_002.basePlot.all,KONZ_003.basePlot.all,KONZ_004.basePlot.all,KONZ_005.basePlot.all,KONZ_006.basePlot.all,KONZ_007.basePlot.all,KONZ_008.basePlot.all,KONZ_009.basePlot.all,KONZ_010.basePlot.all,KONZ_011.basePlot.all,KONZ_012.basePlot.all,KONZ_013.basePlot.all,KONZ_014.basePlot.all,KONZ_015.basePlot.all,KONZ_016.basePlot.all,KONZ_017.basePlot.all,KONZ_018.basePlot.all,KONZ_019.basePlot.all,KONZ_020.basePlot.all,KONZ_021.basePlot.all,KONZ_022.basePlot.all,KONZ_023.basePlot.all,KONZ_024.basePlot.all,KONZ_025.basePlot.all,KONZ_026.basePlot.all,KONZ_027.basePlot.all,KONZ_028.basePlot.all,KONZ_029.basePlot.all,KONZ_030.basePlot.all,KONZ_042.basePlot.all,KONZ_043.basePlot.all,KONZ_044.basePlot.all,KONZ_045.basePlot.all,KONZ_046.basePlot.all,KONZ_047.basePlot.all,KONZ_048.basePlot.all,KONZ_049.basePlot.all,KONZ_050.basePlot.all,KONZ_051.basePlot.all,KONZ_052.basePlot.all,KONZ_053.basePlot.all,KONZ_054.basePlot.all,KONZ_055.basePlot.all,KONZ_056.basePlot.all,KONZ_057.basePlot.all,KONZ_058.basePlot.all,KONZ_059.basePlot.all,KONZ_060.basePlot.all,KONZ_061.basePlot.all,KONZ_062.basePlot.all,KONZ_063.basePlot.all,KONZ_064.basePlot.all,KONZ_065.basePlot.all,KONZ_066.basePlot.all,KONZ_067.basePlot.all,KONZ_068.basePlot.all,KONZ_069.basePlot.all,KONZ_070.basePlot.all,KONZ_071.basePlot.all,KONZ_001.tickPlot.tck,KONZ_002.tickPlot.tck,KONZ_004.tickPlot.tck,KONZ_007.tickPlot.tck,KONZ_009.tickPlot.tck,KONZ_025.tickPlot.tck,KONZ_001.mammalGrid.mam,KONZ_002.mammalGrid.mam,KONZ_003.mammalGrid.mam,KONZ_005.mammalGrid.mam,KONZ_006.mammalGrid.mam,KONZ_008.mammalGrid.mam,KONZ_027.mammalGrid.mam,KONZ_029.mammalGrid.mam,KONZ_001.birdGrid.brd,KONZ_002.birdGrid.brd,KONZ_003.birdGrid.brd,KONZ_005.birdGrid.brd,KONZ_006.birdGrid.brd,KONZ_007.birdGrid.brd,KONZ_008.birdGrid.brd,KONZ_010.birdGrid.brd,KONZ_013.birdGrid.brd,KONZ_025.birdGrid.brd,KONZ_027.birdGrid.brd,KONZ_031.birdGrid.brd,KONZ_032.mosquitoPoint.mos,KONZ_033.mosquitoPoint.mos,KONZ_034.mosquitoPoint.mos,KONZ_035.mosquitoPoint.mos,KONZ_036.mosquitoPoint.mos,KONZ_037.mosquitoPoint.mos,KONZ_038.mosquitoPoint.mos,KONZ_039.mosquitoPoint.mos,KONZ_040.mosquitoPoint.mos,KONZ_041.mosquitoPoint.mos,KONZ_072.phenology.phe,KONZ_073.phenology.phe,KONZ,SOILPL101152,SOILPL101154,SOILPL101159,SOILPL109679,SOILPL109733,MEGAPT100978,TOWER101161,HUT109578,CFGLOC109787,AIRSHED",3/18/19,3/18/19,N,actual,,KONZ.20190318.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,unknown,On 18 Mar Konza Prairie staff conducted a controlled burn of a large tract of prairie adjacent to the KONZ TIS site. Some impact on the airborne TIS data collected that day is likely from the effects of the fire.,jflavin@battelleecology.org,,20241118T144625Z,RELEASE-2025
1807,1807,938e121c-1368-44c7-aec2-a6a0d88b0480,D06,KONZ,KONZ,KONZ_035.mosquitoPoint.mos,4/23/19,4/23/19,N,actual,,KONZ.20190423.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T113359Z,RELEASE-2025
1810,1810,d5f59533-02c3-4aa8-8dd3-3d3cbc79832a,D06,KONZ,KONZ,KONZ_039.mosquitoPoint.mos,3/2/20,3/2/20,N,actual,,KONZ.20200302.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T220358Z,RELEASE-2025
1811,1811,1d18fa5f-52ec-4658-8360-8167336218bb,D06,KONZ,KONZ,"KONZ_014.basePlot.all, KONZ_019.basePlot.all, KONZ_043.basePlot.all, KONZ_045.basePlot.all, KONZ_047.basePlot.all, KONZ_048.basePlot.all, KONZ_052.basePlot.all, KONZ_057.basePlot.all, KONZ_058.basePlot.all, KONZ_060.basePlot.all, KONZ_061.basePlot.all, KONZ_062.basePlot.all, KONZ_066.basePlot.all, KONZ_069.basePlot.all, KONZ_071.basePlot.all",3/2/20,3/2/20,N,actual,,KONZ.20200302.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T220358Z,RELEASE-2025
1812,1812,a19b453e-e60a-4015-b872-7ad6d55b2a8f,D06,KONZ,KONZ,"KONZ_015.basePlot.all, KONZ_036.mosquitoPoint.mos",3/6/20,3/6/20,N,actual,,KONZ.20200306.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T220358Z,RELEASE-2025
1813,1813,909fb3a4-0f8e-4d7a-855d-1293be5307ce,D06,KONZ,KONZ,KONZ_023.basePlot.all,3/13/20,3/13/20,N,actual,,KONZ.20200313.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T220358Z,RELEASE-2025
1814,1814,b504dbd8-1a81-4eaa-b96f-104f20d21a8f,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all, KONZ_009.tickPlot.tck, KONZ_027.birdGrid.brd",3/24/20,3/24/20,N,actual,,KONZ.20200324.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T220358Z,RELEASE-2025
1816,1816,7e023d67-3d90-4e0f-a893-a39166b58164,D06,KONZ,KONZ,"KONZ_005.basePlot.all, KONZ_005.mammalGrid.mam, KONZ_005.birdGrid.brd, KONZ_031.birdGrid.brd, KONZ_038.mosquitoPoint.mos",4/7/20,4/7/20,N,actual,,KONZ.20200407.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T165936Z,RELEASE-2025
1817,1817,e239c87c-4c9f-4047-9dff-b3546bd4be6c,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all, KONZ_042.basePlot.all, KONZ_044.basePlot.all, KONZ_050.basePlot.all, KONZ_051.basePlot.all, KONZ_053.basePlot.all, KONZ_054.basePlot.all, KONZ_055.basePlot.all, KONZ_056.basePlot.all, KONZ_064.basePlot.all, KONZ_065.basePlot.all, KONZ_068.basePlot.all, KONZ_070.basePlot.all, KONZ_072.phenology.phe, SOILPL101152, SOILPL101154, SOILPL101159, SOILPL109679, SOILPL109733, TOWER101161, HUT109578, CFGLOC109787, AIRSHED",4/10/20,4/10/20,N,actual,,KONZ.20200410.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-3172-0145,,20241118T165936Z,RELEASE-2025
1818,1818,362888c2-8828-4eec-ab53-f1a9804d864a,D06,KONZ,KONZ,"KONZ_011.basePlot.all, KONZ_025.birdGrid.brd",4/4/20,4/21/20,N,,,KONZ.20200404.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T165936Z,RELEASE-2025
1819,1819,594f7222-a014-4672-a076-615e636703c4,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_006.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam, KONZ_006.mammalGrid.mam, KONZ_001.birdGrid.brd, KONZ_006.birdGrid.brd",4/21/20,4/21/20,N,actual,,KONZ.20200421.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T165936Z,RELEASE-2025
1833,1833,ccbe9091-9b48-46a7-8542-020105c6ca4a,D06,KONZ,KONZ,"KONZ_025.tickPlot.tck, KONZ_027.mammalGrid.mam, KONZ_010.birdGrid.brd, KONZ_025.birdGrid.brd, KONZ_027.birdGrid.brd, KONZ_041.mosquitoPoint.mos",8/4/20,8/4/20,N,actual,,KONZ.20200804.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T130341Z,RELEASE-2025
1846,1846,766546c9-7258-4f35-b03f-18cb0829429b,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam, KONZ_001.birdGrid.brd",11/3/20,11/3/20,N,actual,,KONZ.20201103.fire,NEON.DOC.003282vC,fire,fire-wildfire,,,,low,,,,,secondary,Wildfire in watershed that was planned to be burned this year,0000-0002-3172-0145,,20241118T185753Z,RELEASE-2025
1847,1847,ff211105-9278-4204-90d4-ee7e12ec9bee,D06,KONZ,KONZ,KONZ_010.birdGrid.brd,11/4/20,11/4/20,N,actual,,KONZ.20201104.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T185753Z,RELEASE-2025
1851,1851,b3d34fbf-ceaf-436c-a5ee-d9ca63899e84,D06,KONZ,KONZ,KONZ_010.birdGrid.brd,2/28/21,2/28/21,N,actual,,KONZ.20210228.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T050440Z,RELEASE-2025
1852,1852,0e14d7aa-e58e-416f-8b01-31bc02484551,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_009.tickPlot.tck, KONZ_027.birdGrid.brd, KONZ_039.mosquitoPoint.mos",3/1/21,3/1/21,N,actual,,KONZ.20210301.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T154634Z,RELEASE-2025
1854,1854,1968a75e-6088-418c-b718-af9aacec0230,D06,KONZ,KONZ,"KONZ_004.basePlot.all, KONZ_008.basePlot.all, KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all, KONZ_008.birdGrid.brd",3/4/21,3/4/21,N,actual,,KONZ.20210304.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T154634Z,RELEASE-2025
1855,1855,d6dd2501-db38-4e51-bd57-a778754ad3de,D06,KONZ,KONZ,"KONZ_002.basePlot.all, KONZ_007.basePlot.all, KONZ_023.basePlot.all, KONZ_002.tickPlot.tck, KONZ_007.tickPlot.tck, KONZ_002.mammalGrid.mam, KONZ_007.birdGrid.brd",3/5/21,3/5/21,N,actual,,KONZ.20210305.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T154634Z,RELEASE-2025
1857,1857,8c5c0012-4e55-4065-bcfb-3f4dd232cea7,D06,KONZ,KONZ,KONZ_035.mosquitoPoint.mos,4/3/21,4/3/21,N,actual,,KONZ.20210403.fire,NEON.DOC.003282vD,fire,fire-wildfire,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T031150Z,RELEASE-2025
1858,1858,7b5286d8-8b94-462a-ae4a-36195f93d25b,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all, KONZ_013.birdGrid.brd",4/9/21,4/9/21,N,actual,,KONZ.20210409.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T031150Z,RELEASE-2025
1859,1859,0476e65d-b9d5-4c6f-b1c4-9e54bc2017ab,D06,KONZ,KONZ,"KONZ_003.basePlot.all, KONZ_005.basePlot.all, KONZ_012.basePlot.all, KONZ_021.basePlot.all, KONZ_026.basePlot.all, KONZ_029.basePlot.all, KONZ_003.mammalGrid.mam, KONZ_005.mammalGrid.mam, KONZ_027.mammalGrid.mam, KONZ_003.birdGrid.brd, KONZ_005.birdGrid.brd, KONZ_027.birdGrid.brd, KONZ_031.birdGrid.brd, KONZ_032.mosquitoPoint.mos, KONZ_033.mosquitoPoint.mos, KONZ_038.mosquitoPoint.mos",4/12/21,4/12/21,N,actual,,KONZ.20210412.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T031150Z,RELEASE-2025
1860,1860,860ccb8e-eeec-435b-9e5e-4c083b6b5ea8,D06,KONZ,KONZ,"KONZ_006.basePlot.all, KONZ_018.basePlot.all, KONZ_006.mammalGrid.mam, KONZ_006.birdGrid.brd",4/22/21,4/22/21,N,actual,,KONZ.20210422.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T031150Z,RELEASE-2025
1898,1898,45367793-8243-4461-b4f3-e303407e7a96,D06,KONZ,KONZ,KONZ_010.birdGrid.brd,2/19/22,2/19/22,N,actual,,KONZ.20220219.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T045958Z,RELEASE-2025
1900,1900,40cf6068-4246-40e9-bae5-196fa811e78d,D06,KONZ,KONZ,"KONZ_015.basePlot.all,KONZ_036.mosquitoPoint.mos, KONZ_034.mosquitoPoint.mos,KONZ_037.mosquitoPoint.mos",3/1/22,3/1/22,N,actual,,KONZ.20220301.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1901,1901,30b10ad2-1f70-4e42-9343-ad2a24eb0920,D06,KONZ,KONZ,"KONZ_031.basePlot.all,KONZ_038.mosquitoPoint.mos, KONZ_021.basePlot.all,KONZ_029.basePlot.all",3/2/22,3/2/22,N,actual,,KONZ.20220302.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1902,1902,d7321068-ae2d-48a7-8032-b8eaeab48cd5,D06,KONZ,KONZ,"KONZ_025.basePlot.all,KONZ_025.tickPlot.tck,KONZ_025.birdGrid.brd, KONZ_025.birdGrid.brd, KONZ_027.mammalGrid.mam,KONZ_027.birdGrid.brd, KONZ_011.basePlot.all,KONZ_025.birdGrid.brd",3/14/22,3/14/22,N,actual,,KONZ.20220314.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1904,1904,d02549c8-5e74-46a4-b95d-09a45f6b3a3c,D06,KONZ,KONZ,"KONZ_023.basePlot.all, KONZ_022.basePlot.all,KONZ_024.basePlot.all,KONZ_004.tickPlot.tck,KONZ_008.birdGrid.brd",3/26/22,3/26/22,N,actual,,KONZ.20220326.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1905,1905,650deef9-9e60-4004-b819-0e34e722da2f,D06,KONZ,KONZ,"KONZ_005.basePlot.all,KONZ_005.mammalGrid.mam,KONZ_005.birdGrid.brd",3/28/22,3/28/22,N,actual,,KONZ.20220328.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T112059Z,RELEASE-2025
1908,1908,8d3fe570-6f93-4c4a-969b-428e2c4b2571,D06,KONZ,KONZ,"KONZ_025.basePlot.all,KONZ_025.tickPlot.tck,KONZ_025.birdGrid.brd, KONZ_025.birdGrid.brd, KONZ_027.mammalGrid.mam,KONZ_027.birdGrid.brd, KONZ_039.mosquitoPoint.mos, KONZ_011.basePlot.all,KONZ_025.birdGrid.brd",4/4/22,4/4/22,N,actual,,KONZ.20220404.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T104117Z,RELEASE-2025
1909,1909,b16c1153-a593-446c-b561-1562e78fa644,D06,KONZ,KONZ,"KONZ_009.basePlot.all,KONZ_017.basePlot.all,KONZ_009.tickPlot.tck,KONZ_027.birdGrid.brd, KONZ_013.basePlot.all,KONZ_020.basePlot.all,KONZ_013.birdGrid.brd, KONZ_028.basePlot.all,KONZ_030.basePlot.all,KONZ_046.basePlot.all,KONZ_049.basePlot.all,KONZ_059.basePlot.all,KONZ_063.basePlot.all,KONZ_067.basePlot.all, KONZ_003.basePlot.all,KONZ_026.basePlot.all,KONZ_003.mammalGrid.mam,KONZ_032.mosquitoPoint.mos,KONZ_003.birdGrid.brd, KONZ_001.basePlot.all,KONZ_001.tickPlot.tck,KONZ_001.mammalGrid.mam,KONZ_001.birdGrid.brd",4/11/22,4/11/22,N,actual,,KONZ.20220411.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-3172-0145,,20241118T104117Z,RELEASE-2025
1910,1910,d6a47f7e-2fe0-4fd7-b524-9b4b13797094,D06,KONZ,KONZ,"KONZ_042.basePlot.all,KONZ_044.basePlot.all,KONZ_050.basePlot.all,KONZ_051.basePlot.all,KONZ_053.basePlot.all,KONZ_054.basePlot.all,KONZ_055.basePlot.all,KONZ_056.basePlot.all,KONZ_064.basePlot.all,KONZ_065.basePlot.all,KONZ_068.basePlot.all,KONZ_070.basePlot.all,KONZ_072.phenology.phe,Konza Soil Plot SP1,Konza Soil Plot SP2,Konza Soil Plot SP3,Konza Soil Plot SP4,Konza Soil Plot SP5,Konza Tower,Airshed: Typical area of influence for tower-based gas observations",4/15/22,4/15/22,N,actual,,KONZ.20220415.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-3172-0145,,20241118T104117Z,RELEASE-2025
1911,1911,09d5a1de-583f-4a88-9be8-4c0df05bb35f,D06,KONZ,KONZ,KONZ_035.mosquitoPoint.mos,4/21/22,4/21/22,N,actual,,KONZ.20220421.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T104117Z,RELEASE-2025
1912,1912,4a309006-cf98-4cf2-bca2-fd2c9d1d02e7,D06,KONZ,KONZ,"KONZ_006.birdGrid.brd, KONZ_006.birdGrid.brd, KONZ_006.basePlot.all,KONZ_006.mammalGrid.mam,KONZ_006.birdGrid.brd",4/26/22,4/26/22,N,actual,,KONZ.20220426.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T104117Z,RELEASE-2025
