,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
859,859,600e4f3d-9318-4a86-be26-34effa951e8f,D03,FLNT,FLNT,FLNT,5/11/22,5/11/22,N,actual,,FLNT.20220511.plantReduction,NEON.DOC.003282vD,plantReduction,removal-pruning,,Quercus nigra L.,,,25%,,,,primary,,0000-0002-0425-3262,,20241118T193306Z,RELEASE-2025
863,863,bb1f05ad-e9d7-4d3a-b667-5d93bb57a323,D03,FLNT,FLNT,"CFGLOC112540,CFGLOC112541,CFGLOC112543,CFGLOC112544,CFGLOC112546,CFGLOC112545,CFGLOC112542,METSTN112526,CFGLOC112549,CFGLOC112547,CFGLOC112550,CFGLOC112552,CFGLOC112551,CFGLOC112548",4/17/23,4/17/23,N,actual,We performed the removal,FLNT.20230417.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Poaceae spp.,,,25%,,,,primary,Clearing around instrumentation in preparation for a controlled burn,0000-0001-5871-8742,,20241118T011845Z,RELEASE-2025
870,870,fd072bb1-8281-4cc1-ac39-7b025993a1fd,D04,GUAN,GUAN,SOILPL104268,9/19/19,10/16/19,N,estimated,The latest start date is 2019-09-19. The earliest end date is 2019-10-16.,GUAN.20190919.plantReduction,NEON.DOC.003282vB,plantReduction,removal-pruning,,Erithalis fruticosa L.,,,50%,,,,primary,,0000-0001-6597-0276,,20241118T064210Z,RELEASE-2025
1001,1001,fb5e1165-5edd-470e-805f-3a8b8f39bc39,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",8/19/19,9/18/19,Y,estimated,"These plots had infrequent visits during the period of logging. The site hosts hired loggers who had very little understanding of where our plots were located, so we do not have accurate dates of logging.",HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T132945Z,RELEASE-2025
1002,1002,c9c9ca22-4efb-46ae-b1ad-7a25debfae87,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",9/18/19,10/18/19,Y,estimated,Infrequent visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T174818Z,RELEASE-2025
1003,1003,df7fdbde-8334-4487-a8c0-dd8a6f1a3340,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",10/18/19,11/17/19,Y,estimated,Infrequent visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T153001Z,RELEASE-2025
1004,1004,4c9742b8-b33e-47ef-9abd-e73910542b7f,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",11/17/19,12/17/19,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T033005Z,RELEASE-2025
1005,1005,6fc479a1-7a4e-4ba8-aa37-d75536b744f6,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",12/17/19,1/16/20,Y,estimated,Limited visits to these plots,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T140344Z,RELEASE-2025
1006,1006,c9972fcd-c462-451f-90d4-037311492090,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",1/16/20,2/15/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T102627Z,RELEASE-2025
1007,1007,b556414b-e493-4a88-8b8a-6e71a4fd92c5,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",2/15/20,3/17/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T220621Z,RELEASE-2025
1008,1008,8936dab3-e26c-472f-87ee-9b6a3efd863e,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",3/17/20,4/16/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T120046Z,RELEASE-2025
1009,1009,cf3ae93f-1f06-445e-9aa8-d5926bbfc894,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",4/16/20,5/16/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T182140Z,RELEASE-2025
1010,1010,cfe03a84-b096-4a3f-93d7-6bb1c8e1a02b,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",5/16/20,6/15/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T144036Z,RELEASE-2025
1011,1011,1f92596c-b9d2-4356-971c-bf7a2755f176,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",6/15/20,7/15/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T162214Z,RELEASE-2025
1012,1012,f58f62dc-38aa-4999-bb6e-0ff12e154107,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",7/15/20,8/14/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T084431Z,RELEASE-2025
1013,1013,813c15ba-d9ac-4e4f-8bc4-f08e3d6274d5,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",8/14/20,9/13/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T163817Z,RELEASE-2025
1014,1014,63600a3f-3b60-4f06-a1ed-3c352d329527,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",9/13/20,10/13/20,Y,estimated,Limited visits to these plots.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T195548Z,RELEASE-2025
1015,1015,ae312031-2be9-4f10-a2c2-63a16430db7f,D01,HARV,HARV,"HARV_004.basePlot.all, HARV_012.basePlot.all, HARV_018.basePlot.all",10/13/20,10/21/20,N,estimated,This week is when we visited HARV_012_R and HARV_018_R to assess damage.,HARV.20190819.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Quercus rubra L.,,,75%,,,,primary,"The logging targeted large dead oaks killed by the drought and gypsy moth outbreak of 2016, and the logs left on the ground are mostly the ~15 cm diameter branches left behind by the loggers. In some areas there were multiple layers of these hardwood logs. HARV_018_R: We estimated that the logging affected 63% of the 40m x 40m plot, and nearly the entire 20m x 20 m plot. Only logs and ferns (mostly Dennstaedtia punctilobula) remain in these areas. From what the plot looks like now, and what remains of the canopy, I would classify it as a deciduous forest. HARV_012_R : more than 50% of the plot was logged. The area is now covered by ferns and tree seedlings, but many of them are Pinus strobus seedlings. Since the oaks were targeted for removal, I believe the classification of HARV_012_R should change to mixed forest. About 30% of HARV_004_R was logged in late 2019-early 2020. The logged area is currently dominated by ferns, but it includes tree seedlings.",0000-0003-1933-3182,,20241118T195548Z,RELEASE-2025
