,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
244,244,77c3431b-b72c-40b8-a79b-ee17a4d4ab6d,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",5/2/21,6/1/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T110026Z,RELEASE-2025
245,245,0e0731ba-d393-4836-93dc-ee88cfd67f49,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",6/1/21,7/1/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T123209Z,RELEASE-2025
246,246,f982d993-0202-402b-99f8-507e92a3f08e,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",7/1/21,7/31/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T123209Z,RELEASE-2025
247,247,d43a405b-a4fa-46aa-ae58-4605bec682d4,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",7/31/21,8/30/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T134804Z,RELEASE-2025
248,248,8a8b198f-ff70-440b-8d52-d8bfbb2ab9d2,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",8/30/21,9/29/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T030318Z,RELEASE-2025
249,249,deb020ea-1250-4e8f-a4b1-b22d158e1621,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",9/29/21,10/29/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T025645Z,RELEASE-2025
250,250,ed7a9a01-1bcb-4469-bc95-2499f1c42192,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",10/29/21,11/28/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T014254Z,RELEASE-2025
251,251,e0cd3a6a-0aa8-4e32-87a9-b495142daebf,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",11/28/21,12/28/21,Y,actual,,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T144952Z,RELEASE-2025
252,252,f96f4d71-b6ca-4fe9-8ad2-d2264a078a4e,D11,BLUE,BLUE,"BLUE.AOS.reach, BLUE.AOS.groundwater.well.004, BLUE.AOS.groundwater.well.003, BLUE.AOS.groundwater.well.008, BLUE.AOS.groundwater.well.007, BLUE.AOS.groundwater.well.006, BLUE.AOS.groundwater.well.005, BLUE.AOS.groundwater.well.002, BLUE.AOS.groundwater.well.001, BLUE.AOS.riparian.transect.10, BLUE.AOS.riparian.transect.09, BLUE.AOS.riparian.transect.08, BLUE.AOS.riparian.transect.07, BLUE.AOS.riparian.transect.06, BLUE.AOS.riparian.transect.05, BLUE.AOS.riparian.transect.04, BLUE.AOS.riparian.transect.03, BLUE.AOS.riparian.transect.02, BLUE.AOS.riparian.transect.01, BLUE.AOS.gauge, BLUE.AOS.discharge, BLUE.AOS.S2, CFGLOC103865, CFGLOC103859, CFGLOC103873, CFGLOC103863, CFGLOC103869, CFGLOC103867, CFGLOC103861, CFGLOC103871, SGAUGE103855, CFGLOC113784, BLUE.AOS.gauge, S2LOC113780, CFGLOC113781, CFGLOC113782, CFGLOC113783, METSTN103874, CFGLOC103879, CFGLOC103878, CFGLOC103875, CFGLOC103876, CFGLOC103880, CFGLOC103877, CFGLOC103882, CFGLOC103881",12/28/21,1/27/22,N,estimated,While on site in January noticed construction had stopped and estimated date is entered,BLUE.20210101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,1.0,100.0,m,primary,Supposedly building 3 acre pond. Lots of heavy construction equipment and dirt moving on site. All trees about 100m upstream were clear cut prior to construction. Destabilization of banks evident. During rain inputs lots of dirt washed into stream. Turbidity very high which is unusual for site.,0000-0002-1844-4553,,20241118T031409Z,RELEASE-2025
253,253,3e6e2d8d-74e0-400c-ab83-c9c7560295c8,D11,BLUE,BLUE,"BLUE.AOS.gauge,BLUE.AOS.discharge,SGAUGE103855,CFGLOC113784,BLUE.AOS.gauge",7/27/22,7/27/22,N,actual,,BLUE.20220727.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,0.06,0.06,m,primary,Partial Dam Removal,0000-0002-1844-4553,,20241118T073853Z,RELEASE-2025
263,263,244f8aac-65e4-45c5-859d-1e6162917413,D19,CARI,CARI,"METSTN103480,CARI.AOS.reach,CARI.AOS.riparian.transect.01,CARI.AOS.riparian.transect.02,CARI.AOS.riparian.transect.03,CARI.AOS.riparian.transect.04,CARI.AOS.riparian.transect.05,CARI.AOS.riparian.transect.06,CARI.AOS.riparian.transect.07,CARI.AOS.riparian.transect.08,CARI.AOS.riparian.transect.09,CARI.AOS.riparian.transect.10,CARI.AOS.S2,CARI.AOS.groundwater.well.001,CARI.AOS.groundwater.well.002,CARI.AOS.groundwater.well.003,CARI.AOS.groundwater.well.004,CARI.AOS.groundwater.well.005,CARI.AOS.groundwater.well.006,CARI.AOS.groundwater.well.007,CARI.AOS.groundwater.well.008",4/30/18,5/1/18,N,,,CARI.20180430.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-other,,,,,,151.42,,liter per min,unknown,Pumping water from stream at 40 gallons/minute. Simulated 2. 1cm rainfall event over 12 hours. Starting at approximately 10am on 5/16/18 and finishing at 10pm on 5/16/18. Simulated 12 hour rainfall event over a 1/4 hectare plot.,jmonroe@battelleecology.org,,20241118T021629Z,RELEASE-2025
311,311,bfc9dd83-c03e-42a2-bd76-9f11ede2d14f,D11,CLBJ,CLBJ,CLBJ_003.basePlot.all,10/4/17,10/4/17,N,actual,,CLBJ.20171004.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,disturbance area 1 square meter located 2m NW of centroid. archaeological survey dig,jjamison@battelleecology.org,,20241118T025706Z,RELEASE-2025
317,317,e1cee0ed-e4a5-419c-a0c6-3ed7e2ba5b5c,D11,CLBJ,CLBJ,CLBJ_015.basePlot.all,4/23/18,4/23/18,N,actual,,CLBJ.20180423.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-other,,,,,,,,,unknown,horse/hiking trail cleared from SE to NW corner of CLBJ_015,jjamison@battelleecology.org,,20241118T082808Z,RELEASE-2025
318,318,dfbbce8e-f3e5-4baa-91a4-a45ba2de92f0,D11,CLBJ,CLBJ,CLBJ_073.mosquitoPoint.mos,7/2/18,7/16/18,N,,,CLBJ.20180702.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-construction-structure,,,,,,15.0,20.0,percent,unknown,percent of 40x40 m grid around point destroyed. Fence put around mosquito point.,aholdorf@battelleecology.org,,20241118T011118Z,RELEASE-2025
319,319,6d5556d1-6532-47e5-8f97-c971f1573a9c,D11,CLBJ,CLBJ,CLBJ_069.mosquitoPoint.mos,7/2/18,7/16/18,N,,,CLBJ.20180702.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,,,,unknown,percent of 40x40 m area around point destroyed. Construction of fire line next to point. 2-3 meters from mosquito point,aholdorf@battelleecology.org,,20241118T011118Z,RELEASE-2025
388,388,9eb647f5-58da-4db7-80fe-13c6aface95e,D13,COMO,COMO,COMO.AOS.reach,6/25/18,6/25/18,N,actual,,COMO.20180625.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,"Research outside of NEON protocols being conducted on the downstream portion of the permitted reach, starting at Lat 40. 033183, Long -105. 541317. There are PVC wells (1-3x) installed on the stream bank at most of the 50 m intervals. There are electrode lines for electrical resistivity imaging setup at the 50 m and 350 m transects.",Hschartel@battelleecology.org,,20241118T082937Z,RELEASE-2025
391,391,428ec716-52e2-4ebc-b199-ab97f7ef9fb5,D13,COMO,COMO,COMO.AOS.reach,6/6/19,6/6/19,N,actual,,COMO.20190606.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,There is external research infrastructure installed slightly above stream of plant transects 3 and 5 at COMO.,zlafaver@battelleecology.org,,20241118T025646Z,RELEASE-2025
